,neuron_idx,ctrl_cell_class,damgo_cell_class,gnap01_cell_class,gnap03_cell_class,gnap05_cell_class,damgo_gnap01_cell_class,damgo_gnap03_cell_class,damgo_gnap05_cell_class,num_exc_inputs,num_inh_inputs
44,44,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
45,45,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
46,46,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
47,47,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,1.0
48,48,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,4.0,0.0
49,49,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
50,50,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,3.0,2.0
51,51,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
52,52,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
53,53,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
54,54,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,1.0
55,55,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
56,56,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,6.0,1.0
57,57,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
58,58,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,1.0
59,59,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
60,60,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,3.0
61,61,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,1.0
62,62,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,0.0
63,63,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
64,64,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
65,65,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,2.0
66,66,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
67,67,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
68,68,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
69,69,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
70,70,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
71,71,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,1.0
72,72,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,1.0
73,73,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
74,74,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
75,75,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
76,76,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
77,77,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
78,78,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
79,79,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
80,80,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,4.0,1.0
81,81,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
82,82,tonic,burst,tonic,tonic,tonic,burst,burst,tonic,0.0,0.0
83,83,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,1.0,0.0
84,84,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
85,85,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
86,86,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,6.0,0.0
87,87,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
88,88,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
89,89,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,6.0,2.0
90,90,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
91,91,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
92,92,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,2.0
93,93,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
94,94,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
95,95,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
96,96,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,0.0
97,97,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
98,98,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
99,99,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
100,100,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
101,101,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,1.0
102,102,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,1.0
103,103,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
104,104,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
105,105,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,1.0
106,106,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,1.0
107,107,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,1.0
108,108,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
109,109,tonic,burst,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
110,110,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
111,111,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,0.0
112,112,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
113,113,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
114,114,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
115,115,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,1.0
116,116,tonic,quiescent,tonic,tonic,tonic,tonic,burst,burst,3.0,1.0
117,117,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
118,118,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,2.0
119,119,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
120,120,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
121,121,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
122,122,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,2.0
123,123,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
124,124,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
125,125,tonic,quiescent,tonic,tonic,tonic,tonic,burst,burst,1.0,2.0
126,126,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
127,127,burst,quiescent,tonic,tonic,tonic,quiescent,quiescent,burst,6.0,1.0
128,128,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
129,129,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
130,130,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
131,131,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
132,132,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
133,133,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,1.0
134,134,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
135,135,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
136,136,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
137,137,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,1.0
138,138,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,1.0
139,139,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
140,140,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,2.0
141,141,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
142,142,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,2.0
143,143,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
144,144,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,0.0,1.0
145,145,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
146,146,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
147,147,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,1.0
148,148,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,2.0
149,149,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,3.0
150,150,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,1.0
151,151,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
152,152,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,0.0,1.0
153,153,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
154,154,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
155,155,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,1.0
156,156,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
157,157,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
158,158,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
159,159,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
160,160,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
161,161,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,0.0
162,162,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
163,163,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,0.0
164,164,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,1.0
165,165,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
166,166,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
167,167,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,0.0
168,168,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,1.0
169,169,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
170,170,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
171,171,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,0.0,0.0
172,172,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,4.0,1.0
173,173,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,2.0
174,174,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
175,175,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
176,176,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
177,177,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
178,178,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
179,179,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,1.0
180,180,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,0.0,0.0
181,181,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,1.0
182,182,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,3.0,0.0
183,183,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
184,184,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
185,185,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
186,186,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
187,187,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,4.0,1.0
188,188,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
189,189,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
190,190,tonic,quiescent,tonic,tonic,tonic,tonic,burst,burst,1.0,1.0
191,191,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,2.0
192,192,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
193,193,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,0.0,2.0
194,194,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,0.0,1.0
195,195,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
196,196,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,5.0,0.0
197,197,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
198,198,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
199,199,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
200,200,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,6.0,0.0
201,201,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,0.0
202,202,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,8.0,0.0
203,203,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
204,204,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
205,205,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
206,206,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,0.0
207,207,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
208,208,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
209,209,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
210,210,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
211,211,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
212,212,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
213,213,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
214,214,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
215,215,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
216,216,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
217,217,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
218,218,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
219,219,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
220,220,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,0.0
221,221,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
222,222,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,0.0
223,223,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,2.0
224,224,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
225,225,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
226,226,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
227,227,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
228,228,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
229,229,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
230,230,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
231,231,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
232,232,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,6.0,3.0
233,233,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
234,234,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
235,235,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
236,236,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
237,237,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,1.0
238,238,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,1.0
239,239,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
240,240,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
241,241,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
242,242,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
243,243,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
244,244,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
245,245,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
246,246,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
247,247,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
248,248,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,0.0,1.0
249,249,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
250,250,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,2.0
251,251,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,6.0,1.0
252,252,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,2.0
253,253,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
254,254,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
255,255,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
256,256,burst,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
257,257,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
258,258,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
259,259,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,4.0,2.0
260,260,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,1.0
261,261,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
262,262,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
263,263,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,1.0
264,264,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
265,265,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,5.0,1.0
266,266,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
267,267,tonic,burst,tonic,tonic,tonic,burst,burst,tonic,2.0,0.0
268,268,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
269,269,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,1.0
270,270,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
271,271,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
272,272,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
273,273,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,2.0
274,274,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,3.0,0.0
275,275,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,0.0
276,276,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,0.0
277,277,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,7.0,1.0
278,278,tonic,tonic,tonic,tonic,tonic,burst,burst,tonic,3.0,0.0
279,279,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
280,280,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
281,281,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
282,282,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
283,283,tonic,quiescent,tonic,tonic,tonic,tonic,burst,burst,3.0,1.0
284,284,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,1.0
285,285,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,3.0
286,286,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,2.0
287,287,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
288,288,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
289,289,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,0.0
290,290,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
291,291,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
292,292,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
293,293,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
294,294,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
295,295,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,2.0
296,296,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,0.0
297,297,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,3.0
298,298,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
299,299,tonic,burst,tonic,tonic,tonic,burst,burst,tonic,0.0,1.0
