,neuron_idx,ctrl_cell_class,damgo_cell_class,gnap01_cell_class,gnap03_cell_class,gnap05_cell_class,damgo_gnap01_cell_class,damgo_gnap03_cell_class,damgo_gnap05_cell_class,num_exc_inputs,num_inh_inputs
19,19,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,0.0
20,20,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,5.0,0.0
21,21,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,0.0
22,22,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
23,23,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,0.0
24,24,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
25,25,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,2.0
26,26,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
27,27,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,2.0
28,28,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
29,29,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
30,30,burst,quiescent,burst,tonic,tonic,quiescent,quiescent,burst,2.0,2.0
31,31,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
32,32,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
33,33,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
34,34,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
35,35,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,5.0,1.0
36,36,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,2.0
37,37,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
38,38,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
39,39,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
40,40,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
41,41,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,1.0
42,42,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
43,43,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
44,44,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,4.0,0.0
45,45,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
46,46,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
47,47,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
48,48,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,1.0
49,49,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
50,50,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,4.0,0.0
51,51,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
52,52,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
53,53,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,0.0
54,54,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,1.0
55,55,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
56,56,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
57,57,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
58,58,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
59,59,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,1.0
60,60,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
61,61,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
62,62,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
63,63,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,7.0,0.0
64,64,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
65,65,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,0.0,1.0
66,66,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
67,67,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
68,68,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
69,69,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
70,70,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
71,71,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,6.0,1.0
72,72,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,0.0,1.0
73,73,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
74,74,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
75,75,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
76,76,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,0.0,1.0
77,77,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,7.0,1.0
78,78,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
79,79,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
80,80,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
81,81,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,2.0
82,82,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
83,83,burst,quiescent,burst,burst,tonic,quiescent,quiescent,burst,1.0,0.0
84,84,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
85,85,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,2.0
86,86,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,6.0,0.0
87,87,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,2.0
88,88,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
89,89,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
90,90,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,2.0
91,91,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
92,92,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
93,93,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
94,94,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
95,95,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
96,96,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
97,97,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,2.0
98,98,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
99,99,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
100,100,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
101,101,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,1.0
102,102,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,1.0
103,103,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
104,104,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
105,105,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
106,106,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,2.0
107,107,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,3.0
108,108,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,2.0
109,109,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,2.0
110,110,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,0.0
111,111,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
112,112,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,5.0,0.0
113,113,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,3.0
114,114,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
115,115,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,0.0,0.0
116,116,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
117,117,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,3.0,0.0
118,118,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,1.0
119,119,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,2.0
120,120,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,0.0
121,121,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
122,122,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
123,123,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
124,124,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
125,125,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,1.0
126,126,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,2.0
127,127,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
128,128,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,1.0
129,129,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
130,130,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
131,131,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
132,132,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,4.0,0.0
133,133,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
134,134,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
135,135,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
136,136,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
137,137,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
138,138,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
139,139,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,4.0,0.0
140,140,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,2.0
141,141,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
142,142,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
143,143,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,2.0
144,144,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,1.0
145,145,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,2.0
146,146,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,0.0,1.0
147,147,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,1.0
148,148,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
149,149,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,3.0
150,150,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,2.0
151,151,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
152,152,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
153,153,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,2.0
154,154,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
155,155,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,4.0,0.0
156,156,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,1.0
157,157,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,1.0
158,158,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
159,159,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
160,160,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
161,161,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
162,162,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
163,163,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
164,164,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,2.0
165,165,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,0.0
166,166,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,1.0
167,167,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
168,168,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
169,169,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,6.0,1.0
170,170,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
171,171,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
172,172,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
173,173,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
174,174,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
175,175,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,1.0
176,176,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,2.0
177,177,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
178,178,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
179,179,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
180,180,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,2.0
181,181,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,5.0,1.0
182,182,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,2.0
183,183,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,2.0
184,184,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
185,185,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,2.0,0.0
186,186,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
187,187,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
188,188,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
189,189,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
190,190,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
191,191,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,3.0
192,192,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,0.0,0.0
193,193,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,6.0,1.0
194,194,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,2.0
195,195,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,2.0
196,196,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
197,197,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
198,198,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
199,199,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,3.0
200,200,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,1.0
201,201,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,3.0,0.0
202,202,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,0.0
203,203,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
204,204,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,1.0
205,205,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
206,206,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
207,207,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,7.0,0.0
208,208,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
209,209,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
210,210,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
211,211,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,2.0
212,212,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,3.0,3.0
213,213,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
214,214,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,2.0
215,215,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
216,216,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
217,217,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
218,218,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
219,219,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
220,220,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
221,221,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
222,222,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,0.0
223,223,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
224,224,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
225,225,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
226,226,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,1.0
227,227,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,3.0,0.0
228,228,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
229,229,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
230,230,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
231,231,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
232,232,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,0.0,1.0
233,233,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
234,234,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,0.0
235,235,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
236,236,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
237,237,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
238,238,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,1.0
239,239,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
240,240,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,5.0,0.0
241,241,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,6.0,0.0
242,242,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
243,243,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
244,244,tonic,burst,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
245,245,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,2.0
246,246,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,1.0,0.0
247,247,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
248,248,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
249,249,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,1.0
250,250,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,1.0
251,251,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
252,252,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,2.0
253,253,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,0.0
254,254,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
255,255,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,4.0,2.0
256,256,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,2.0
257,257,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,0.0,0.0
258,258,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,2.0
259,259,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
260,260,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
261,261,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
262,262,tonic,burst,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
263,263,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,2.0
264,264,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
265,265,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,2.0
266,266,tonic,burst,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
267,267,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
268,268,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
269,269,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
270,270,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
271,271,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,1.0
272,272,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,1.0
273,273,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,0.0
274,274,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
275,275,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,5.0,0.0
276,276,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,5.0,1.0
277,277,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
278,278,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
279,279,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,1.0
280,280,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
281,281,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
282,282,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
283,283,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
284,284,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
285,285,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
286,286,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
287,287,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
288,288,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
289,289,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
290,290,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,7.0,3.0
291,291,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,3.0,0.0
292,292,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
293,293,tonic,burst,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
294,294,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,4.0
295,295,tonic,burst,tonic,tonic,tonic,burst,burst,tonic,4.0,0.0
296,296,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,tonic,4.0,0.0
297,297,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,0.0
298,298,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,1.0
299,299,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
