,neuron_idx,ctrl_cell_class,damgo_cell_class,gnap01_cell_class,gnap03_cell_class,gnap05_cell_class,damgo_gnap01_cell_class,damgo_gnap03_cell_class,damgo_gnap05_cell_class,num_exc_inputs,num_inh_inputs
33,33,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,5.0,0.0
34,34,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
35,35,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,7.0,1.0
36,36,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,3.0
37,37,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
38,38,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
39,39,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
40,40,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
41,41,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,4.0,1.0
42,42,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,7.0,2.0
43,43,burst,quiescent,burst,burst,burst,quiescent,quiescent,burst,0.0,1.0
44,44,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,0.0,0.0
45,45,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
46,46,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
47,47,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,5.0,2.0
48,48,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
49,49,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
50,50,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,0.0
51,51,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
52,52,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
53,53,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
54,54,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,2.0
55,55,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
56,56,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,3.0,2.0
57,57,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
58,58,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,2.0
59,59,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,3.0
60,60,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,0.0,1.0
61,61,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
62,62,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
63,63,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
64,64,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
65,65,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,2.0
66,66,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
67,67,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
68,68,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,0.0,0.0
69,69,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
70,70,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
71,71,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,1.0
72,72,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,2.0
73,73,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,1.0
74,74,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
75,75,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,1.0
76,76,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,2.0
77,77,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,2.0
78,78,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,2.0
79,79,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
80,80,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
81,81,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
82,82,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
83,83,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
84,84,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
85,85,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,1.0
86,86,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
87,87,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
88,88,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
89,89,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
90,90,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,2.0
91,91,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
92,92,tonic,quiescent,tonic,tonic,tonic,quiescent,quiescent,burst,8.0,1.0
93,93,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,6.0,2.0
94,94,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,1.0
95,95,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,0.0
96,96,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
97,97,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,1.0
98,98,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
99,99,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
100,100,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,2.0
101,101,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
102,102,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,1.0
103,103,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
104,104,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
105,105,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
106,106,tonic,burst,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
107,107,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
108,108,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
109,109,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
110,110,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
111,111,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
112,112,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,0.0
113,113,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
114,114,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
115,115,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
116,116,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
117,117,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
118,118,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
119,119,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
120,120,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,2.0
121,121,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,7.0,0.0
122,122,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
123,123,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
124,124,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
125,125,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,0.0
126,126,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,1.0
127,127,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,0.0
128,128,tonic,tonic,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
129,129,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,0.0
130,130,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
131,131,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
132,132,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
133,133,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,0.0
134,134,tonic,quiescent,tonic,tonic,tonic,tonic,burst,burst,5.0,0.0
135,135,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
136,136,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
137,137,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,3.0
138,138,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
139,139,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,1.0,1.0
140,140,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,2.0
141,141,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,6.0,0.0
142,142,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,6.0,0.0
143,143,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,2.0
144,144,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
145,145,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,4.0,1.0
146,146,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
147,147,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,6.0,1.0
148,148,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
149,149,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,1.0
150,150,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
151,151,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,2.0,1.0
152,152,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,1.0
153,153,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
154,154,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,2.0
155,155,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,4.0,0.0
156,156,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
157,157,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
158,158,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
159,159,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
160,160,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
161,161,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
162,162,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
163,163,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
164,164,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
165,165,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
166,166,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
167,167,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
168,168,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
169,169,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
170,170,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,1.0
171,171,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,3.0
172,172,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
173,173,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,1.0
174,174,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,4.0,1.0
175,175,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,6.0,0.0
176,176,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,0.0
177,177,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
178,178,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,8.0,0.0
179,179,tonic,quiescent,tonic,tonic,tonic,tonic,burst,burst,3.0,0.0
180,180,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,1.0
181,181,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
182,182,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
183,183,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,1.0
184,184,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
185,185,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
186,186,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,1.0
187,187,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,1.0
188,188,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,1.0
189,189,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
190,190,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,0.0
191,191,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
192,192,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,1.0
193,193,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
194,194,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
195,195,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
196,196,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
197,197,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
198,198,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
199,199,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,3.0,0.0
200,200,tonic,burst,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
201,201,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,3.0
202,202,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
203,203,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,1.0
204,204,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
205,205,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,1.0
206,206,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,1.0
207,207,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
208,208,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,1.0
209,209,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
210,210,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
211,211,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
212,212,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
213,213,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
214,214,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,1.0
215,215,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
216,216,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
217,217,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,6.0,2.0
218,218,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
219,219,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
220,220,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,2.0
221,221,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
222,222,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
223,223,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
224,224,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
225,225,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,3.0,0.0
226,226,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
227,227,tonic,burst,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
228,228,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
229,229,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
230,230,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
231,231,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
232,232,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
233,233,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
234,234,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
235,235,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
236,236,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
237,237,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,1.0
238,238,tonic,burst,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
239,239,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,6.0,0.0
240,240,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
241,241,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,0.0,0.0
242,242,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
243,243,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
244,244,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
245,245,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,1.0
246,246,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
247,247,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
248,248,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
249,249,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,1.0
250,250,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,3.0,0.0
251,251,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
252,252,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
253,253,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,1.0
254,254,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,2.0
255,255,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
256,256,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,2.0
257,257,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
258,258,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
259,259,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,1.0
260,260,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,1.0
261,261,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,1.0,1.0
262,262,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
263,263,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
264,264,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
265,265,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
266,266,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
267,267,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
268,268,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,1.0
269,269,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
270,270,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
271,271,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,1.0
272,272,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,2.0
273,273,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
274,274,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,2.0
275,275,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
276,276,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,5.0,1.0
277,277,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,0.0
278,278,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
279,279,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
280,280,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,6.0,1.0
281,281,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
282,282,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,0.0,1.0
283,283,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
284,284,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
285,285,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
286,286,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,2.0
287,287,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
288,288,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,5.0,1.0
289,289,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,1.0
290,290,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
291,291,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,3.0,0.0
292,292,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
293,293,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
294,294,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
295,295,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
296,296,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,4.0
297,297,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,1.0,0.0
298,298,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,2.0
299,299,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
