,neuron_idx,ctrl_cell_class,damgo_cell_class,gnap01_cell_class,gnap03_cell_class,gnap05_cell_class,damgo_gnap01_cell_class,damgo_gnap03_cell_class,damgo_gnap05_cell_class,num_exc_inputs,num_inh_inputs
58,58,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
59,59,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,1.0
60,60,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
61,61,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
62,62,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,0.0
63,63,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
64,64,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
65,65,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,2.0
66,66,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,2.0
67,67,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
68,68,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
69,69,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
70,70,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
71,71,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
72,72,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,2.0
73,73,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,2.0
74,74,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
75,75,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,1.0
76,76,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
77,77,tonic,burst,tonic,tonic,tonic,burst,burst,burst,6.0,1.0
78,78,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
79,79,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
80,80,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
81,81,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,3.0,0.0
82,82,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
83,83,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
84,84,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,0.0
85,85,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
86,86,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,1.0
87,87,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
88,88,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,4.0,1.0
89,89,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
90,90,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
91,91,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
92,92,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
93,93,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
94,94,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
95,95,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,2.0
96,96,tonic,quiescent,tonic,tonic,tonic,tonic,burst,tonic,4.0,0.0
97,97,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
98,98,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,2.0
99,99,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,0.0,1.0
100,100,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,1.0
101,101,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,0.0
102,102,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
103,103,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,3.0,0.0
104,104,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
105,105,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,2.0
106,106,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,7.0,0.0
107,107,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
108,108,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,tonic,2.0,0.0
109,109,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
110,110,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,6.0,0.0
111,111,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
112,112,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,1.0
113,113,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,0.0
114,114,burst,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,1.0
115,115,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,3.0
116,116,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,1.0
117,117,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
118,118,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
119,119,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,0.0
120,120,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,2.0
121,121,burst,quiescent,burst,tonic,tonic,quiescent,quiescent,burst,2.0,1.0
122,122,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,1.0
123,123,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
124,124,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,0.0,0.0
125,125,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,2.0,0.0
126,126,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,4.0,0.0
127,127,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
128,128,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
129,129,tonic,quiescent,tonic,tonic,tonic,tonic,burst,burst,4.0,0.0
130,130,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,4.0,0.0
131,131,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
132,132,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
133,133,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,3.0
134,134,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,6.0,0.0
135,135,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,3.0
136,136,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
137,137,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,0.0
138,138,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,2.0
139,139,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
140,140,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
141,141,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
142,142,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
143,143,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
144,144,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,0.0
145,145,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
146,146,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
147,147,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,1.0
148,148,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
149,149,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,0.0,0.0
150,150,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,1.0
151,151,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
152,152,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,6.0,0.0
153,153,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,2.0,0.0
154,154,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
155,155,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
156,156,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,1.0
157,157,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
158,158,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
159,159,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
160,160,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
161,161,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
162,162,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
163,163,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
164,164,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,2.0
165,165,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,0.0
166,166,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,2.0
167,167,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,0.0
168,168,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,4.0,1.0
169,169,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,5.0,0.0
170,170,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,3.0,0.0
171,171,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
172,172,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,1.0,1.0
173,173,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
174,174,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,1.0
175,175,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,0.0,0.0
176,176,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,4.0,1.0
177,177,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
178,178,tonic,burst,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
179,179,tonic,burst,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
180,180,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
181,181,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,0.0
182,182,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,5.0,2.0
183,183,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
184,184,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
185,185,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
186,186,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
187,187,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,0.0
188,188,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
189,189,tonic,burst,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
190,190,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
191,191,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,1.0
192,192,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
193,193,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
194,194,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,1.0
195,195,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,4.0,1.0
196,196,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,2.0,1.0
197,197,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,0.0
198,198,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,2.0
199,199,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,2.0
200,200,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
201,201,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,1.0
202,202,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,2.0
203,203,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,2.0
204,204,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,2.0
205,205,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,2.0
206,206,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
207,207,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,1.0
208,208,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,1.0
209,209,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,2.0
210,210,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,2.0
211,211,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
212,212,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
213,213,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
214,214,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
215,215,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,4.0,3.0
216,216,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
217,217,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
218,218,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,2.0
219,219,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,0.0,1.0
220,220,burst,quiescent,burst,burst,burst,quiescent,burst,burst,2.0,1.0
221,221,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
222,222,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
223,223,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
224,224,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,2.0
225,225,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
226,226,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
227,227,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
228,228,tonic,burst,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
229,229,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,0.0,1.0
230,230,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
231,231,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
232,232,burst,quiescent,burst,burst,tonic,quiescent,quiescent,burst,2.0,0.0
233,233,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,1.0
234,234,burst,quiescent,burst,tonic,tonic,quiescent,quiescent,burst,6.0,0.0
235,235,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
236,236,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,1.0
237,237,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
238,238,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
239,239,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,1.0,0.0
240,240,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
241,241,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
242,242,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,5.0,0.0
243,243,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,0.0
244,244,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
245,245,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,1.0
246,246,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,0.0
247,247,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,0.0
248,248,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,1.0
249,249,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,0.0
250,250,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
251,251,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,1.0
252,252,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
253,253,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,burst,3.0,0.0
254,254,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,1.0
255,255,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
256,256,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
257,257,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,4.0,2.0
258,258,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
259,259,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
260,260,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
261,261,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
262,262,tonic,burst,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
263,263,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
264,264,quiescent,quiescent,quiescent,quiescent,burst,quiescent,quiescent,quiescent,1.0,0.0
265,265,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
266,266,burst,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,1.0
267,267,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,3.0,3.0
268,268,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
269,269,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,2.0
270,270,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
271,271,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
272,272,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,1.0
273,273,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,1.0
274,274,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
275,275,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,6.0,0.0
276,276,burst,quiescent,burst,tonic,tonic,quiescent,burst,burst,0.0,1.0
277,277,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,1.0,0.0
278,278,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,0.0,2.0
279,279,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
280,280,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,3.0,1.0
281,281,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,1.0,0.0
282,282,tonic,quiescent,tonic,tonic,tonic,burst,burst,tonic,3.0,1.0
283,283,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,1.0
284,284,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
285,285,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,4.0,1.0
286,286,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,0.0,0.0
287,287,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,0.0
288,288,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,0.0
289,289,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,3.0,0.0
290,290,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,1.0,0.0
291,291,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,0.0,1.0
292,292,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,2.0,0.0
293,293,quiescent,quiescent,burst,burst,burst,quiescent,quiescent,burst,2.0,3.0
294,294,quiescent,quiescent,quiescent,burst,burst,quiescent,quiescent,quiescent,2.0,1.0
295,295,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,1.0
296,296,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,1.0,2.0
297,297,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,4.0,2.0
298,298,tonic,quiescent,tonic,tonic,tonic,quiescent,burst,burst,2.0,0.0
299,299,tonic,quiescent,tonic,tonic,tonic,burst,burst,burst,5.0,2.0
